ciudad_id,num_trabajador,refresco_id,rfc_cliente,rfc_tienda,dia_id,cantidad_venta,venta_$
6,1001,9,CER881112L67,CHP6667778889,5,131,1834.0
7,1006,7,SEV850615M56,SEV9990001112,25,231,5775.0
9,1004,3,SEV850615M56,SEV1112223336,9,121,1815.0
1,1004,8,WAL920304R34,WAL6667778890,33,160,4000.0
8,1009,4,AXO901201T89,OXJ0001112225,49,27,324.0
4,1004,4,CER881112L67,CHC2223334446,15,60,720.0
10,1007,8,CER881112L67,CHN3334445558,49,188,4700.0
8,1006,3,CER881112L67,CHS5556667778,25,101,1515.0
2,1005,9,AXO901201T89,OXL2223334445,44,72,1008.0
10,1010,1,SOR900728N45,SOR9990001112,12,72,1080.0
10,1007,7,WAL920304R34,WAL0001112223,40,225,5625.0
6,1004,8,SEV850615M56,SEV5556667771,42,113,2825.0
7,1009,1,AXO901201T89,OXH1112223337,22,218,3270.0
10,1004,3,WAL920304R34,WAL5556667778,24,45,675.0
4,1009,9,AXO901201T89,OXL4445556668,8,108,1512.0
2,1007,10,SEV850615M56,SEV1112223336,18,33,594.0
9,1002,5,AXO901201T89,OXP9990001112,24,44,528.0
4,1007,10,WAL920304R34,WAL2223334447,3,132,2376.0
10,1002,2,SEV850615M56,SEV6667778880,33,194,2910.0
8,1001,6,SEV850615M56,SEV6667778880,49,45,540.0
6,1002,6,AXO901201T89,OXH1112223337,10,86,1032.0
7,1005,4,SEV850615M56,SEV0001112224,3,27,324.0
7,1001,9,WAL920304R34,WAL5556667778,4,56,784.0
1,1003,6,SOR900728N45,SOR7778889990,9,134,1608.0
4,1008,8,SEV850615M56,SEV0001112224,35,83,2075.0
2,1002,1,SEV850615M56,SEV5556667771,4,282,4230.0
9,1009,3,AXO901201T89,OXM9990001114,25,66,990.0
5,1006,1,AXO901201T89,OXC1234567890,39,99,1485.0
2,1001,6,AXO901201T89,OXX3334445556,15,139,1668.0
2,1009,10,SEV850615M56,SEV4445556667,37,66,1188.0
4,1009,1,AXO901201T89,OXL4445556668,19,54,810.0
5,1007,7,WAL920304R34,WAL5556667778,36,244,6100.0
6,1010,10,AXO901201T89,OXH1112223337,35,48,864.0
7,1003,7,SEV850615M56,SEV5556667779,26,210,5250.0
9,1006,9,AXO901201T89,OXJ0001112225,43,146,2044.0
5,1001,9,AXO901201T89,OXL2223334445,29,119,1666.0
1,1006,2,AXO901201T89,OXD8889990002,30,197,2955.0
8,1010,5,SEV850615M56,SEV3334445556,13,107,1284.0
4,1005,4,SEV850615M56,SEV6667778880,6,116,1392.0
4,1003,8,SEV850615M56,SEV0001112224,25,127,3175.0
4,1005,3,AXO901201T89,OXL2223334445,43,168,2520.0
6,1003,9,AXO901201T89,OXD8889990002,27,118,1652.0
10,1006,2,SEV850615M56,SEV6667778880,11,157,2355.0
6,1008,1,AXO901201T89,OXX3334445556,13,77,1155.0
9,1009,8,SOR900728N45,SOR9990001112,10,199,4975.0
6,1010,2,SOR900728N45,SOR0001112223,1,111,1665.0
2,1010,3,WAL920304R34,WAL6667778889,3,104,1560.0
2,1007,3,WAL920304R34,WAL4445556667,26,113,1695.0
5,1005,3,WAL920304R34,WAL0001112223,16,41,615.0
4,1007,9,SEV850615M56,SEV5556667779,27,33,462.0
1,1001,10,AXO901201T89,OXB4445556669,39,98,1764.0
5,1001,1,AXO901201T89,OXX3334445556,44,113,1695.0
4,1003,4,SEV850615M56,SEV5556667779,42,35,420.0
10,1009,7,AXO901201T89,OXP3334445557,11,83,2075.0
3,1010,4,WAL920304R34,WAL0001112223,17,110,1320.0
4,1007,5,SOR900728N45,SOR8889990001,29,34,408.0
5,1004,10,SOR900728N45,SOR6667778889,29,145,2610.0
2,1006,9,AXO901201T89,OXS8889990001,9,24,336.0
1,1003,7,AXO901201T89,OXC1234567890,17,246,6150.0
5,1002,1,CER881112L67,CHT7778889991,16,231,3465.0
2,1001,10,WAL920304R34,WAL1112223334,2,142,2556.0
3,1009,4,AXO901201T89,OXS8889990001,32,65,780.0
2,1009,9,WAL920304R34,WAL1112223334,7,108,1512.0
3,1008,1,AXO901201T89,OXL4445556668,11,135,2025.0
1,1009,8,AXO901201T89,OXH1112223337,43,39,975.0
4,1006,1,AXO901201T89,OXL2223334445,6,170,2550.0
8,1006,2,AXO901201T89,OXI9876543210,43,150,2250.0
1,1004,1,WAL920304R34,WAL0001112223,2,174,2610.0
8,1009,10,SEV850615M56,SEV9990001112,27,99,1782.0
3,1006,5,AXO901201T89,OXL2223334445,29,50,600.0
5,1007,8,CER881112L67,CHP6667778889,36,162,4050.0
10,1009,8,AXO901201T89,OXR1112223334,48,39,975.0
9,1010,6,CER881112L67,CHE4445556667,1,37,444.0
5,1002,8,CER881112L67,CHT7778889991,20,146,3650.0
8,1001,9,AXO901201T89,OXP9990001112,22,100,1400.0
4,1008,10,AXO901201T89,OXI9876543210,50,70,1260.0
9,1003,1,WAL920304R34,WAL6667778890,17,188,2820.0
4,1010,9,AXO901201T89,OXX3334445556,47,104,1456.0
10,1006,8,WAL920304R34,WAL7778889991,22,116,2900.0
7,1002,7,WAL920304R34,WAL1112223335,4,85,2125.0
4,1007,6,AXO901201T89,OXS8889990001,25,150,1800.0
5,1002,10,AXO901201T89,OXJ0001112225,41,87,1566.0
9,1002,1,SEV850615M56,SEV5556667779,15,115,1725.0
5,1008,6,SEV850615M56,SEV3334445556,3,140,1680.0
5,1001,1,SEV850615M56,SEV2223334445,1,266,3990.0
1,1002,9,AXO901201T89,OXS8889990001,20,141,1974.0
2,1005,1,AXO901201T89,OXA9990001113,12,62,930.0
7,1002,2,SOR900728N45,SOR0001112223,35,156,2340.0
3,1010,2,CER881112L67,CHP6667778889,25,83,1245.0
3,1008,10,WAL920304R34,WAL1112223335,16,149,2682.0
6,1010,7,WAL920304R34,WAL7778889991,25,91,2275.0
1,1003,10,AXO901201T89,OXL4445556668,49,101,1818.0
3,1006,7,AXO901201T89,OXS8889990001,34,172,4300.0
2,1009,2,WAL920304R34,WAL0001112223,45,82,1230.0
10,1001,10,SEV850615M56,SEV6667778880,9,136,2448.0
3,1010,10,AXO901201T89,OXD8889990002,43,28,504.0
1,1004,4,SOR900728N45,SOR6667778889,26,109,1308.0
10,1007,7,WAL920304R34,WAL4445556667,18,65,1625.0
7,1001,4,AXO901201T89,OXL2223334445,24,74,888.0
3,1004,1,WAL920304R34,WAL5556667778,45,279,4185.0
3,1005,3,AXO901201T89,OXD8889990002,6,74,1110.0
10,1004,8,CER881112L67,CHE4445556667,37,128,3200.0
10,1008,8,WAL920304R34,WAL2223334447,37,198,4950.0
10,1004,7,AXO901201T89,OXI9876543210,27,163,4075.0
4,1001,2,CER881112L67,CHS5556667778,8,186,2790.0
7,1009,5,SOR900728N45,SOR0001112223,35,95,1140.0
4,1002,7,CER881112L67,CHN3334445558,10,126,3150.0
4,1007,9,AXO901201T89,OXX3334445556,11,106,1484.0
9,1006,10,AXO901201T89,OXP3334445557,42,73,1314.0
2,1003,6,AXO901201T89,OXJ0001112225,10,46,552.0
1,1005,3,AXO901201T89,OXD8889990002,16,77,1155.0
10,1006,4,SEV850615M56,SEV5556667779,37,113,1356.0
7,1007,9,SEV850615M56,SEV4445556667,49,94,1316.0
5,1008,8,WAL920304R34,WAL7778889991,9,91,2275.0
4,1005,2,SOR900728N45,SOR6667778889,18,47,705.0
2,1003,7,AXO901201T89,OXA9990001113,39,158,3950.0
9,1004,8,SEV850615M56,SEV5556667771,22,131,3275.0
10,1003,6,AXO901201T89,OXM9990001114,16,41,492.0
2,1001,8,WAL920304R34,WAL2223334447,17,61,1525.0
8,1004,6,SEV850615M56,SEV0001112224,40,124,1488.0
9,1004,1,AXO901201T89,OXC7778889990,22,62,930.0
6,1004,6,WAL920304R34,WAL6667778889,30,86,1032.0
5,1008,3,SEV850615M56,SEV5556667771,5,180,2700.0
2,1002,8,AXO901201T89,OXS8889990001,34,36,900.0
5,1004,10,WAL920304R34,WAL1112223335,14,85,1530.0
4,1004,8,SEV850615M56,SEV5556667779,12,91,2275.0
2,1004,8,CER881112L67,CHT7778889991,16,123,3075.0
10,1002,2,AXO901201T89,OXN3334445556,1,63,945.0
6,1007,3,SOR900728N45,SOR9990001112,23,153,2295.0
4,1001,5,CER881112L67,CHE4445556667,4,103,1236.0
9,1006,10,SEV850615M56,SEV4445556667,13,71,1278.0
2,1008,5,AXO901201T89,OXM9990001114,11,60,720.0
7,1009,2,AXO901201T89,OXM9990001114,7,79,1185.0
8,1008,5,AXO901201T89,OXZ5556667770,38,90,1080.0
10,1002,6,SOR900728N45,SOR0001112223,1,69,828.0
8,1010,8,SOR900728N45,SOR8889990001,24,185,4625.0
10,1007,5,AXO901201T89,OXN3334445556,20,130,1560.0
4,1005,2,SEV850615M56,SEV4445556667,26,31,465.0
3,1004,7,SEV850615M56,SEV1112223336,49,117,2925.0
10,1006,3,AXO901201T89,OXZ5556667770,45,116,1740.0
10,1006,8,SEV850615M56,SEV0001112224,45,66,1650.0
9,1004,7,SEV850615M56,SEV1112223336,49,176,4400.0
8,1010,7,WAL920304R34,WAL7778889991,25,297,7425.0
2,1008,1,SEV850615M56,SEV9990001112,43,260,3900.0
8,1010,7,CER881112L67,CHM1112223334,12,75,1875.0
9,1010,4,SEV850615M56,SEV0001112224,7,32,384.0
3,1004,2,SOR900728N45,SOR0001112223,48,37,555.0
9,1007,2,SOR900728N45,SOR9990001112,30,61,915.0
10,1007,10,AXO901201T89,OXP3334445557,5,129,2322.0
4,1001,8,AXO901201T89,OXH1112223337,13,155,3875.0
5,1005,7,AXO901201T89,OXP9990001112,38,275,6875.0
3,1003,7,AXO901201T89,OXH1112223337,9,277,6925.0
6,1001,4,CER881112L67,CHN3334445558,9,57,684.0
6,1002,3,AXO901201T89,OXD8889990002,23,138,2070.0
8,1008,4,CER881112L67,CHS5556667778,17,98,1176.0
6,1008,5,SEV850615M56,SEV2223334445,19,98,1176.0
3,1003,10,CER881112L67,CHC2223334446,36,136,2448.0
5,1010,9,AXO901201T89,OXP9990001112,44,105,1470.0
4,1002,8,WAL920304R34,WAL6667778889,7,42,1050.0
4,1004,10,SOR900728N45,SOR6667778889,26,137,2466.0
10,1007,3,SEV850615M56,SEV2223334445,30,67,1005.0
4,1004,3,AXO901201T89,OXJ0001112225,37,88,1320.0
1,1007,1,CER881112L67,CHP6667778889,29,247,3705.0
9,1001,1,WAL920304R34,WAL6667778889,13,77,1155.0
7,1001,7,AXO901201T89,OXL2223334445,20,175,4375.0
6,1009,9,SOR900728N45,SOR8889990001,35,78,1092.0
10,1008,2,AXO901201T89,OXM9990001114,25,111,1665.0
10,1003,8,CER881112L67,CHC2223334446,40,125,3125.0
1,1009,10,SOR900728N45,SOR8889990001,4,88,1584.0
7,1008,5,WAL920304R34,WAL2223334447,13,31,372.0
2,1003,6,SEV850615M56,SEV4445556667,6,76,912.0
2,1004,3,WAL920304R34,WAL1112223334,43,198,2970.0
5,1010,9,SEV850615M56,SEV6667778880,47,44,616.0
9,1009,2,CER881112L67,CHC2223334446,47,100,1500.0
2,1008,5,AXO901201T89,OXN3334445556,2,85,1020.0
8,1008,8,AXO901201T89,OXL4445556668,21,62,1550.0
2,1002,10,AXO901201T89,OXL4445556668,37,98,1764.0
4,1008,10,SEV850615M56,SEV3334445556,14,89,1602.0
7,1001,2,CER881112L67,CHC2223334446,49,168,2520.0
8,1005,9,AXO901201T89,OXR1112223334,37,138,1932.0
8,1005,2,AXO901201T89,OXI9876543210,1,51,765.0
3,1003,10,AXO901201T89,OXJ0001112225,40,48,864.0
5,1004,4,AXO901201T89,OXJ0001112225,24,139,1668.0
10,1005,8,SEV850615M56,SEV5556667779,41,175,4375.0
6,1005,8,AXO901201T89,OXD8889990002,3,91,2275.0
10,1009,8,CER881112L67,CHS5556667778,11,41,1025.0
7,1010,5,CER881112L67,CHP6667778889,11,51,612.0
1,1008,1,AXO901201T89,OXR1112223334,36,150,2250.0
2,1002,3,CER881112L67,CHM1112223334,32,131,1965.0
10,1009,8,AXO901201T89,OXR1112223334,28,162,4050.0
8,1010,9,AXO901201T89,OXA9990001113,35,25,350.0
1,1010,3,AXO901201T89,OXZ5556667770,40,116,1740.0
4,1006,5,AXO901201T89,OXM9990001114,8,125,1500.0
7,1009,4,CER881112L67,CHC2223334446,36,53,636.0
2,1005,9,AXO901201T89,OXJ0001112225,16,109,1526.0
1,1005,9,SEV850615M56,SEV9990001112,15,106,1484.0
6,1009,5,WAL920304R34,WAL7778889991,9,68,816.0
8,1009,2,WAL920304R34,WAL4445556667,32,142,2130.0
9,1009,4,AXO901201T89,OXG0001112224,34,110,1320.0
7,1003,7,WAL920304R34,WAL5556667778,25,263,6575.0
3,1010,4,WAL920304R34,WAL4445556667,45,90,1080.0
5,1010,7,AXO901201T89,OXM9990001114,42,229,5725.0
2,1008,7,AXO901201T89,OXM9990001114,13,52,1300.0
10,1001,4,SEV850615M56,SEV6667778880,14,99,1188.0
2,1006,10,AXO901201T89,OXN3334445556,19,117,2106.0
6,1008,7,AXO901201T89,OXA9990001113,37,257,6425.0
4,1005,2,AXO901201T89,OXP9990001112,49,52,780.0
2,1008,3,SEV850615M56,SEV0001112224,42,193,2895.0
4,1005,1,AXO901201T89,OXM9990001114,30,227,3405.0
3,1006,1,WAL920304R34,WAL6667778889,10,230,3450.0
5,1004,6,SEV850615M56,SEV2223334445,39,30,360.0
2,1008,10,CER881112L67,CHM1112223334,13,101,1818.0
7,1006,2,AXO901201T89,OXZ5556667770,6,148,2220.0
10,1003,9,AXO901201T89,OXI9876543210,9,128,1792.0
6,1010,10,AXO901201T89,OXP9990001112,17,120,2160.0
3,1005,1,CER881112L67,CHI8889990002,8,112,1680.0
5,1007,8,WAL920304R34,WAL0001112223,17,111,2775.0
4,1009,6,SOR900728N45,SOR6667778889,26,123,1476.0
10,1009,2,WAL920304R34,WAL4445556667,7,92,1380.0
3,1003,6,WAL920304R34,WAL7778889991,16,34,408.0
3,1005,1,AXO901201T89,OXS8889990001,44,268,4020.0
9,1008,10,SEV850615M56,SEV3334445556,44,125,2250.0
10,1007,5,CER881112L67,CHP6667778889,26,44,528.0
6,1006,9,SOR900728N45,SOR8889990001,19,31,434.0
3,1008,8,CER881112L67,CHC2223334446,39,114,2850.0
10,1001,5,CER881112L67,CHM1112223334,18,145,1740.0
4,1009,10,WAL920304R34,WAL2223334447,45,132,2376.0
5,1001,9,AXO901201T89,OXG0001112224,20,68,952.0
6,1005,8,SEV850615M56,SEV5556667771,13,124,3100.0
1,1010,8,AXO901201T89,OXP9990001112,44,94,2350.0
8,1005,10,CER881112L67,CHI8889990002,15,23,414.0
8,1006,3,WAL920304R34,WAL6667778890,12,87,1305.0
4,1007,6,SEV850615M56,SEV6667778880,16,66,792.0
8,1008,7,SOR900728N45,SOR6667778889,12,82,2050.0
8,1006,2,AXO901201T89,OXL2223334445,9,125,1875.0
8,1009,1,AXO901201T89,OXX3334445556,13,75,1125.0
10,1005,7,WAL920304R34,WAL5556667778,44,278,6950.0
7,1009,4,SOR900728N45,SOR7778889990,49,31,372.0
9,1007,10,AXO901201T89,OXX3334445556,16,105,1890.0
7,1010,8,SEV850615M56,SEV2223334445,24,192,4800.0
1,1007,10,SEV850615M56,SEV6667778880,4,40,720.0
2,1006,4,AXO901201T89,OXZ5556667770,46,103,1236.0
6,1002,2,WAL920304R34,WAL1112223334,15,112,1680.0
6,1001,1,CER881112L67,CHP6667778889,37,207,3105.0
5,1003,4,WAL920304R34,WAL0001112223,4,121,1452.0
5,1006,2,CER881112L67,CHS5556667778,47,70,1050.0
9,1004,2,SEV850615M56,SEV5556667779,39,199,2985.0
7,1001,7,SOR900728N45,SOR8889990001,38,211,5275.0
7,1008,7,WAL920304R34,WAL2223334447,17,170,4250.0
6,1004,9,AXO901201T89,OXR1112223334,34,44,616.0
5,1004,3,AXO901201T89,OXC7778889990,29,152,2280.0
2,1001,8,SEV850615M56,SEV2223334445,50,60,1500.0
5,1001,8,CER881112L67,CHP6667778889,5,33,825.0
1,1002,6,CER881112L67,CHM1112223334,34,25,300.0
10,1009,10,CER881112L67,CHC2223334446,33,89,1602.0
7,1002,9,CER881112L67,CHN3334445558,8,135,1890.0
5,1008,1,AXO901201T89,OXC1234567890,8,243,3645.0
1,1006,10,WAL920304R34,WAL1112223334,36,127,2286.0
7,1007,9,AXO901201T89,OXI9876543210,47,144,2016.0
5,1004,7,WAL920304R34,WAL6667778889,44,290,7250.0
2,1004,8,SEV850615M56,SEV5556667771,24,79,1975.0
3,1007,3,SOR900728N45,SOR8889990001,3,148,2220.0
7,1007,6,AXO901201T89,OXB4445556669,31,42,504.0
7,1003,7,SEV850615M56,SEV3334445556,31,107,2675.0
7,1009,4,WAL920304R34,WAL5556667778,44,71,852.0
3,1007,2,WAL920304R34,WAL4445556667,48,35,525.0
5,1010,6,CER881112L67,CHP6667778889,7,81,972.0
9,1006,8,CER881112L67,CHT7778889991,21,136,3400.0
5,1003,9,SOR900728N45,SOR0001112223,36,88,1232.0
1,1010,4,CER881112L67,CHI8889990002,15,72,864.0
4,1009,1,AXO901201T89,OXS8889990001,24,264,3960.0
9,1006,1,SOR900728N45,SOR8889990001,4,141,2115.0
2,1004,8,SEV850615M56,SEV3334445556,40,86,2150.0
10,1005,4,SOR900728N45,SOR7778889990,22,88,1056.0
9,1007,3,AXO901201T89,OXR1112223334,9,117,1755.0
7,1007,10,SOR900728N45,SOR8889990001,27,74,1332.0
2,1009,1,SEV850615M56,SEV1112223336,32,284,4260.0
1,1005,9,CER881112L67,CHE4445556667,6,48,672.0
5,1002,1,WAL920304R34,WAL6667778889,3,217,3255.0
7,1010,4,SOR900728N45,SOR8889990001,47,76,912.0
5,1004,5,SEV850615M56,SEV5556667779,39,132,1584.0
7,1002,3,AXO901201T89,OXG0001112224,45,115,1725.0
10,1001,2,CER881112L67,CHI8889990002,48,77,1155.0
9,1006,9,SEV850615M56,SEV5556667771,2,94,1316.0
1,1006,9,CER881112L67,CHT7778889991,2,105,1470.0
10,1009,10,SEV850615M56,SEV9990001112,44,91,1638.0
3,1006,9,WAL920304R34,WAL0001112223,34,26,364.0
1,1004,7,WAL920304R34,WAL7778889991,36,60,1500.0
2,1010,1,CER881112L67,CHS5556667778,1,74,1110.0
3,1004,8,WAL920304R34,WAL0001112223,8,172,4300.0
3,1010,7,AXO901201T89,OXI9876543210,10,97,2425.0
10,1003,8,AXO901201T89,OXX3334445556,4,170,4250.0
8,1002,3,AXO901201T89,OXX3334445556,12,185,2775.0
3,1008,6,AXO901201T89,OXN3334445556,23,70,840.0
8,1005,2,SEV850615M56,SEV5556667771,43,116,1740.0
4,1009,2,CER881112L67,CHP6667778889,27,125,1875.0
8,1006,1,SOR900728N45,SOR9990001112,2,195,2925.0
2,1007,7,CER881112L67,CHN3334445558,13,120,3000.0
2,1002,8,SOR900728N45,SOR7778889990,10,54,1350.0
8,1005,3,AXO901201T89,OXD8889990002,14,186,2790.0
8,1005,3,AXO901201T89,OXA9990001113,16,129,1935.0
4,1009,7,SOR900728N45,SOR0001112223,43,141,3525.0
5,1008,1,WAL920304R34,WAL1112223335,4,100,1500.0
7,1010,6,SEV850615M56,SEV9990001112,16,49,588.0
1,1002,7,CER881112L67,CHM1112223334,49,278,6950.0
3,1001,7,AXO901201T89,OXH1112223337,18,83,2075.0
1,1007,7,AXO901201T89,OXC7778889990,27,68,1700.0
6,1010,10,AXO901201T89,OXC1234567890,47,98,1764.0
1,1009,3,CER881112L67,CHN3334445558,18,128,1920.0
4,1010,8,SEV850615M56,SEV4445556667,46,52,1300.0
6,1007,2,CER881112L67,CHM1112223334,35,185,2775.0
5,1004,3,WAL920304R34,WAL2223334447,16,81,1215.0
9,1006,10,AXO901201T89,OXL2223334445,12,112,2016.0
10,1009,1,SOR900728N45,SOR6667778889,46,266,3990.0
4,1003,4,SOR900728N45,SOR0001112223,24,40,480.0
9,1007,1,AXO901201T89,OXC1234567890,35,147,2205.0
1,1008,6,WAL920304R34,WAL1112223335,28,27,324.0
1,1004,10,WAL920304R34,WAL1112223335,30,51,918.0
9,1007,2,SEV850615M56,SEV1112223336,23,158,2370.0
2,1001,7,SOR900728N45,SOR9990001112,42,184,4600.0
1,1006,3,SOR900728N45,SOR6667778889,2,77,1155.0
1,1004,6,WAL920304R34,WAL1112223334,35,101,1212.0
1,1006,4,AXO901201T89,OXL2223334445,23,21,252.0
9,1002,4,AXO901201T89,OXH1112223337,5,148,1776.0
6,1003,7,WAL920304R34,WAL1112223334,13,190,4750.0
10,1004,7,SEV850615M56,SEV9990001112,1,185,4625.0
2,1001,5,AXO901201T89,OXP9990001112,11,141,1692.0
6,1002,2,SOR900728N45,SOR0001112223,35,41,615.0
1,1005,8,WAL920304R34,WAL1112223334,21,132,3300.0
5,1002,10,AXO901201T89,OXP3334445557,15,114,2052.0
6,1007,4,AXO901201T89,OXG0001112224,40,90,1080.0
10,1009,8,AXO901201T89,OXL2223334445,10,191,4775.0
1,1007,3,AXO901201T89,OXL2223334445,49,144,2160.0
2,1004,3,SEV850615M56,SEV3334445556,39,184,2760.0
3,1003,4,AXO901201T89,OXS8889990001,26,110,1320.0
6,1001,1,AXO901201T89,OXL2223334445,26,258,3870.0
8,1009,4,AXO901201T89,OXX3334445556,15,53,636.0
5,1010,6,CER881112L67,CHT7778889991,30,99,1188.0
5,1007,5,CER881112L67,CHT7778889991,50,97,1164.0
10,1010,3,SOR900728N45,SOR6667778889,2,96,1440.0
5,1004,2,SEV850615M56,SEV4445556667,44,107,1605.0
6,1005,1,AXO901201T89,OXN3334445556,17,69,1035.0
10,1002,4,SEV850615M56,SEV3334445556,24,83,996.0
6,1003,6,WAL920304R34,WAL6667778889,13,88,1056.0
8,1005,9,WAL920304R34,WAL6667778889,25,145,2030.0
9,1001,4,SEV850615M56,SEV4445556667,34,128,1536.0
8,1002,4,WAL920304R34,WAL6667778889,7,95,1140.0
1,1008,5,WAL920304R34,WAL0001112223,1,112,1344.0
5,1009,7,AXO901201T89,OXC7778889990,28,290,7250.0
3,1010,7,AXO901201T89,OXJ0001112225,25,285,7125.0
7,1001,7,SOR900728N45,SOR0001112223,39,70,1750.0
9,1010,8,AXO901201T89,OXG0001112224,6,68,1700.0
2,1003,8,SOR900728N45,SOR6667778889,43,123,3075.0
7,1001,8,AXO901201T89,OXN3334445556,30,175,4375.0
5,1007,2,AXO901201T89,OXL4445556668,43,155,2325.0
3,1009,2,CER881112L67,CHM1112223334,26,106,1590.0
1,1009,2,SEV850615M56,SEV5556667771,2,68,1020.0
7,1004,7,SEV850615M56,SEV5556667771,38,163,4075.0
7,1001,8,AXO901201T89,OXX3334445556,18,48,1200.0
5,1009,9,SEV850615M56,SEV2223334445,49,104,1456.0
5,1003,3,AXO901201T89,OXB4445556669,5,108,1620.0
9,1001,10,WAL920304R34,WAL1112223334,6,104,1872.0
1,1005,4,SOR900728N45,SOR0001112223,21,24,288.0
4,1001,8,SEV850615M56,SEV4445556667,27,189,4725.0
9,1005,7,SOR900728N45,SOR0001112223,37,167,4175.0
6,1003,10,SEV850615M56,SEV4445556667,4,74,1332.0
6,1003,6,SEV850615M56,SEV5556667779,28,79,948.0
3,1001,2,AXO901201T89,OXS8889990001,41,156,2340.0
7,1005,10,SEV850615M56,SEV1112223336,32,138,2484.0
8,1002,2,SEV850615M56,SEV1112223336,9,83,1245.0
6,1008,10,WAL920304R34,WAL2223334447,5,132,2376.0
6,1006,1,AXO901201T89,OXH1112223337,7,73,1095.0
2,1001,9,WAL920304R34,WAL0001112223,4,21,294.0
10,1003,4,AXO901201T89,OXZ5556667770,37,41,492.0
8,1004,2,AXO901201T89,OXR1112223334,39,38,570.0
3,1004,5,SOR900728N45,SOR9990001112,6,111,1332.0
4,1004,9,AXO901201T89,OXB4445556669,24,52,728.0
8,1001,3,AXO901201T89,OXD8889990002,27,86,1290.0
4,1002,10,AXO901201T89,OXZ5556667770,9,53,954.0
5,1001,8,SEV850615M56,SEV9990001112,17,172,4300.0
1,1005,2,AXO901201T89,OXI9876543210,7,46,690.0
6,1009,10,AXO901201T89,OXC7778889990,14,56,1008.0
10,1004,10,SOR900728N45,SOR6667778889,33,120,2160.0
5,1004,1,SOR900728N45,SOR7778889990,42,50,750.0
4,1009,4,SOR900728N45,SOR0001112223,5,66,792.0
1,1004,5,AXO901201T89,OXL4445556668,3,125,1500.0
9,1007,10,WAL920304R34,WAL1112223334,44,119,2142.0
9,1007,6,SEV850615M56,SEV3334445556,29,97,1164.0
4,1006,8,AXO901201T89,OXR1112223334,7,160,4000.0
6,1001,8,AXO901201T89,OXP3334445557,17,197,4925.0
1,1004,5,SEV850615M56,SEV2223334445,28,136,1632.0
3,1004,7,CER881112L67,CHN3334445558,9,191,4775.0
5,1010,8,SEV850615M56,SEV3334445556,49,92,2300.0
8,1002,6,WAL920304R34,WAL1112223334,38,36,432.0
6,1007,9,WAL920304R34,WAL4445556667,19,90,1260.0
1,1010,10,CER881112L67,CHM1112223334,32,48,864.0
3,1001,8,AXO901201T89,OXA9990001113,34,167,4175.0
8,1001,3,AXO901201T89,OXS8889990001,13,72,1080.0
6,1002,2,AXO901201T89,OXX3334445556,1,72,1080.0
8,1006,5,AXO901201T89,OXC1234567890,35,49,588.0
7,1004,1,AXO901201T89,OXB4445556669,44,210,3150.0
9,1009,5,WAL920304R34,WAL0001112223,12,57,684.0
10,1004,10,SOR900728N45,SOR0001112223,44,53,954.0
1,1001,4,SOR900728N45,SOR6667778889,33,135,1620.0
2,1004,3,AXO901201T89,OXG0001112224,44,33,495.0
8,1010,4,AXO901201T89,OXC1234567890,11,47,564.0
7,1004,6,AXO901201T89,OXH1112223337,23,94,1128.0
5,1005,4,CER881112L67,CHI8889990002,8,126,1512.0
5,1003,5,SEV850615M56,SEV3334445556,36,22,264.0
2,1007,9,CER881112L67,CHC2223334446,30,148,2072.0
1,1004,9,CER881112L67,CHI8889990002,24,91,1274.0
10,1001,9,CER881112L67,CHN3334445558,38,132,1848.0
4,1010,9,AXO901201T89,OXI9876543210,44,144,2016.0
5,1007,5,AXO901201T89,OXN3334445556,1,145,1740.0
7,1009,1,WAL920304R34,WAL1112223335,37,194,2910.0
9,1004,8,AXO901201T89,OXD8889990002,43,184,4600.0
5,1009,2,CER881112L67,CHM1112223334,45,62,930.0
1,1009,3,SOR900728N45,SOR9990001112,18,79,1185.0
1,1008,2,AXO901201T89,OXZ5556667770,6,41,615.0
7,1003,8,CER881112L67,CHT7778889991,17,186,4650.0
8,1009,1,AXO901201T89,OXL2223334445,25,57,855.0
10,1003,5,CER881112L67,CHI8889990002,4,21,252.0
5,1009,2,AXO901201T89,OXR1112223334,32,98,1470.0
1,1006,6,AXO901201T89,OXC7778889990,34,50,600.0
6,1005,4,CER881112L67,CHE4445556667,28,21,252.0
4,1003,9,SEV850615M56,SEV6667778880,14,34,476.0
3,1005,10,WAL920304R34,WAL2223334447,20,135,2430.0
1,1010,4,AXO901201T89,OXC7778889990,39,125,1500.0
7,1005,4,CER881112L67,CHI8889990002,12,58,696.0
4,1001,10,SEV850615M56,SEV0001112224,17,108,1944.0
9,1006,8,SOR900728N45,SOR6667778889,41,105,2625.0
8,1007,6,WAL920304R34,WAL1112223334,13,53,636.0
2,1001,10,AXO901201T89,OXH1112223337,48,91,1638.0
2,1009,7,SEV850615M56,SEV1112223336,36,154,3850.0
1,1008,3,CER881112L67,CHT7778889991,14,179,2685.0
7,1006,6,CER881112L67,CHN3334445558,47,135,1620.0
10,1004,10,AXO901201T89,OXC7778889990,33,95,1710.0
3,1003,7,CER881112L67,CHS5556667778,40,286,7150.0
4,1007,1,WAL920304R34,WAL5556667778,50,89,1335.0
1,1005,4,AXO901201T89,OXJ0001112225,25,58,696.0
